painter_id,painter_name,summary,url,summary_length
1080,Floruit,"Floruit (; abbreviated fl. or occasionally flor.; from Latin for ""flourished"") denotes a date or period during which a person was known to have been alive or active. In English, the unabbreviated word may also be used as a noun indicating the time when someone flourished.",https://en.wikipedia.org/wiki/Floruit,46
1081,Fluxus,"Fluxus was an international, interdisciplinary community of artists, composers, designers, and poets during the 1960s and 1970s who engaged in experimental art performances which emphasized the artistic process over the finished product. Fluxus is known for experimental contributions to different artistic media and disciplines and for generating new art forms. These art forms include intermedia, a term coined by Fluxus artist Dick Higgins; conceptual art, first developed by Henry Flynt, an artist contentiously associated with Fluxus; and video art, first pioneered by Nam June Paik and Wolf Vostell. Dutch gallerist and art critic Harry Ruhé describes Fluxus as ""the most radical and experimental art movement of the sixties"".
They produced performance ""events"", which included enactments of scores, ""Neo-Dada"" noise music, and time-based works, as well as concrete poetry, visual art, urban planning, architecture, design, literature, and publishing. Many Fluxus artists share anti-commercial and anti-art sensibilities. Fluxus is sometimes described as ""intermedia"". The ideas and practices of composer John Cage heavily influenced Fluxus. Especially, his notions that one should embark on an artwork without a conception of its end, and his understanding of the work as a site of interaction between artist and audience. The process of creating was privileged over the finished product. Another notable influence were the readymades of Marcel Duchamp, a French artist who was active in Dada (1916 – c. 1922). George Maciunas, largely considered to be the founder of this fluid movement, coined the name Fluxus in 1961 to title a proposed magazine.
Many artists of the 1960s took part in Fluxus activities, including Joseph Beuys, Willem de Ridder, George Brecht, John Cage, Robert Filliou, Al Hansen, Dick Higgins, Bengt af Klintberg, Alison Knowles, Addi Køpcke, Yoko Ono, Nam June Paik, Shigeko Kubota, La Monte Young, Mary Bauermeister, Joseph Byrd, Ben Patterson, Daniel Spoerri, Ken Friedman, Terry Riley and Wolf Vostell. Not only were they a diverse community of collaborators who influenced each other, they were also, largely, friends. They collectively had what were, at the time, radical ideas about art and the role of art in society. Fluxus founder George Maciunas proposed a well known manifesto, but few considered Fluxus to be a true movement, and therefore the manifesto was not largely adopted. Instead, a series of festivals in Wiesbaden, Copenhagen, Stockholm, Amsterdam, London, and New York, gave rise to a loose but robust community with many similar beliefs. In keeping with the reputation Fluxus earned as a forum of experimentation, some Fluxus artists came to describe Fluxus as a laboratory. Fluxus played an important role in the broadening of what is considered art.",https://en.wikipedia.org/wiki/Fluxus,429
1082,Ford Madox Brown,"Ford Madox Brown (16 April 1821 – 6 October 1893) was a British painter of moral and historical subjects, notable for his distinctively graphic and often Hogarthian version of the Pre-Raphaelite style. Arguably, his most notable painting was Work (1852–1865). Brown spent the latter years of his life painting the twelve works known as The Manchester Murals, depicting Mancunian history, for Manchester Town Hall.",https://en.wikipedia.org/wiki/Ford_Madox_Brown,64
1083,Fra Angelico,"Fra Angelico, OP (born Guido di Pietro; c. 1395 – 18 February 1455) was a Dominican friar and Italian Renaissance painter of the Early Renaissance, described by Giorgio Vasari in his Lives of the Artists as having ""a rare and perfect talent"". He earned his reputation primarily for the series of frescoes he made for his own friary, San Marco, in Florence, then worked in Rome and other cities. All his known work is of religious subjects.
He was known to contemporaries as Fra Giovanni da Fiesole (Friar John of Fiesole) and Fra Giovanni Angelico (Angelic Brother John). In modern Italian he is called Beato Angelico (Blessed Angelic One); the common English name Fra Angelico means the ""Angelic friar"".
In 1982, Pope John Paul II beatified him in recognition of the holiness of his life, thereby making the title of ""Blessed"" official. Fiesole is sometimes misinterpreted as being part of his formal name, but it was merely the town where he had taken his vows as a Dominican friar, and would have been used by contemporaries to distinguish him from others with the same forename, Giovanni. He is commemorated by the current Roman Martyrology on 18 February, the date of his death in 1455. There the Latin text reads Beatus Ioannes Faesulanus, cognomento Angelicus—""Blessed John of Fiesole, surnamed 'the Angelic'"".
Vasari wrote of Fra Angelico that ""it is impossible to bestow too much praise on this holy father, who was so humble and modest in all that he did and said and whose pictures were painted with such facility and piety.""",https://en.wikipedia.org/wiki/Fra_Angelico,261
1084,Fra Bartolomeo,"Fra Bartolomeo or Bartolommeo  (UK: , US: , Italian: [bartolo(m)ˈmɛːo]; 28 March 1472 – 31 October 1517), also known as Bartolommeo di Pagholo, Bartolommeo di San Marco, Paolo di Jacopo del Fattorino, and his original nickname Baccio della Porta, was an Italian Renaissance painter of religious subjects. He spent all his career in Florence until his mid-forties, when he travelled to work in various cities, as far south as Rome. He trained with Cosimo Rosselli and in the 1490s fell under the influence of Savonarola, which led him to become a Dominican friar in 1500, renouncing painting for several years. Typically his paintings are of static groups of figures in subjects such as the Virgin and Child with Saints.
He was instructed to resume painting for the benefit of his order in 1504, and then developed an idealized High Renaissance style, seen in his Vision of St Bernard of that year, now in poor condition but whose ""figures and drapery move with a seraphic grace that must have struck the young Raphael with the force of revelation"". He remained friends with Raphael, and each influenced the other.
His portrait of Savonarola remains the best known image of the reformer. Fra Bartolomeo painted both in oils and fresco, and some of his drawings are pure landscape sketches that are the earliest of this type from any Italian artist.",https://en.wikipedia.org/wiki/Fra_Bartolomeo,227
1085,Filippo Lippi,"Filippo Lippi  (c. 1406 – 8 October 1469), also known as Lippo Lippi, was an Italian Renaissance painter of the Quattrocento (fifteenth century) and a Carmelite priest. He was an early Renaissance master of a painting workshop, who taught many painters. Sandro Botticelli and Francesco di Pesello (called Pesellino) were among his most distinguished pupils. His son, Filippino Lippi, also studied under him and assisted in some late works.",https://en.wikipedia.org/wiki/Filippo_Lippi,69
1086,Frances C. Fairman,"Frances Caroline Fairman (1839 – February 1923) was a British watercolourist, a painter in oils, and an illustrator. In her lifetime she was best known for her canine portraits, some of which were commissioned by royalty and aristocracy. She was known as ""the Lady Landseer"" for the quality of her work. She travelled to the Americas, France, and Switzerland, returning with watercolour landscape sketches.
Fairman was born in Kent and studied under Louis Henri Deschamps in Paris, but for most of her life lived and worked in London. When she was in her late 50s, she was taken to court and fined for attempting to prevent a hansom cab driver from whipping his horse in Fulham Road, London, and for striking the cabman with her hand after he had hit her.",https://en.wikipedia.org/wiki/Frances_C._Fairman,131
1087,Frances Currey,Frances Currey (1925–2012; also known as Grandma Fran and Frances Currey Brown) was an American folk art painter.,https://en.wikipedia.org/wiki/Frances_Currey,18
1088,Frances Hodgkins,"Frances Mary Hodgkins (28 April 1869 – 13 May 1947) was a New Zealand painter chiefly of landscape, and for a short period was a designer of textiles. Born in Dunedin, she was educated Dunedin School of Art, then became an art teacher, earning money to study in England.
A modernist artist, hallmarks such as abstracted, simplified forms and a strong emphasis on colour values and relationships. She was considered to be a key figure in British Modernism, also considered one of New Zealand's most prestigious and influential painters. Although it is the work from her life in Europe, rather than her home country, on which her reputation rests.",https://en.wikipedia.org/wiki/Frances_Hodgkins,109
1089,Frances MacDonald,Frances MacDonald MacNair (24 August 1873 – 12 December 1921) was a Scottish artist whose design work was a prominent feature of the Modern Style (British Art Nouveau style) during the 1890s.,https://en.wikipedia.org/wiki/Frances_MacDonald,32
1090,Frances Macdonald (English artist),"Frances Macdonald (12 April 1914 – 5 March 2002), was an English painter known for her panoramic scenes painted in Wales, the south of France and in London during World War II.",https://en.wikipedia.org/wiki/Frances_Macdonald_(English_artist),32
1091,Francesco Albani,"Francesco Albani or Albano (17 March or 17 August 1578 – 4 October 1660) was an Italian Baroque painter of Albanian origin who was active in Bologna (1591–1600; 1609; 1610; 1618–1622), Rome (1600–1609; 1610–1617; 1623–1625), Viterbo (1609–1610), Mantua (1621–1622) and Florence (1633).",https://en.wikipedia.org/wiki/Francesco_Albani,42
1092,Francesco Bartolozzi,"Francesco Bartolozzi  (21 September 1727, in Florence – 7 March 1815, in Lisbon) was an Italian engraver, whose most productive period was spent in London. He is noted for popularizing the ""crayon"" method of engraving.",https://en.wikipedia.org/wiki/Francesco_Bartolozzi,35
1093,Francesco Bonsignori,"Francesco Bonsignori (c. 1455 – July 2, 1519), also known as Francesco Monsignori, was an Italian painter and draughtsman, characterized by his excellence in religious subjects, portraits, architectural perspective and animals. He was born in Verona and died in Caldiero, a city near Verona. Bonsignori's style in early period was under the influence of his teacher Liberale da Verona. After becoming the portraitist and court artist to the Gonzaga family of Mantua in 1487, his style was influenced by Andrea Mantegna, who also worked for Francesco Gonzaga from the 1480s. They collaborated to execute several religious paintings, mainly with the theme of Madonna and Child. The attribution of the portrait of a Venetian Senator (National Gallery, London) was debatable until the last century because of the similarity in techniques used by Bonsignori and his teacher Mantegna. During the phase of his career in Mantua, there is an undocumented period between 1495 and July 1506 with no official record regarding his activities by the court of Mantua. Bonsignori's late style was decisively influenced by Lorenzo Costa in terms of form and color. He produced his last monumental altarpiece the Adoration of the Blessed Osanna Andreasi (Pal.Ducale, Mantua) in 1519 shortly before his death.",https://en.wikipedia.org/wiki/Francesco_Bonsignori,202
